DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.145123571,0.171439734,0.374262656,0.253753403,0.221567353,0.291298455,0.312634368,0.039815595,0.270010537,0.204769789,0.143765566,0.409322385,0.189210288,0.337637288,0.27388527,0.203465984,0.436121177,0.251009442,0.436115479,0.459403323,0.12105169,0.26595224,0.078973831,0.19323311,0.26593457,0.392631225,0.432530166,0.15432506,0.455313678,0.055187693,0.390414854,0.213570353,0.037664848,0.476529297,0.174887693,0.514870598,0.564428852,0.201459574,0.372478704,0.451985248,0.321088576,0.366083054,0.038227918,0.348203493,0.352149818,0.332474341,0.039967896,0.144881399,0.442928686,0.267097305,0.008672144,0.33911372,0.261611801,0.257096696,0.275729885,0.095040765,0.08280758,0.404813955,0.165775703,0.03821959,0.210141695,0.152089691,0.242054794,0.19944155,0.273418303,0.197089718,0.133002485,0.14180006,0.14261431,0.174646539,0.257096696,0.357333032,0.060161856,0.051462164,0.185759302,0.115161048,0.232304525,7
0.130193334,0.164495647,0.34002859,0.21116312,0.155012394,0.293098045,0.321549557,0.014437113,0.235684578,0.17663417,0.142177335,0.390859633,0.168515659,0.340818081,0.25593049,0.175430648,0.37824887,0.197060493,0.419620934,0.480793261,0.105665032,0.273674082,0.155429766,0.155552578,0.187745134,0.372726086,0.448197753,0.109076216,0.332643538,0.099685845,0.367606548,0.123188701,0.044064876,0.501832153,0.200463657,0.554670772,0.649913808,0.18190667,0.410805244,0.447481231,0.342899945,0.382349201,0.060138447,0.302672172,0.420054203,0.301988504,0.029196503,0.111383017,0.624828085,0.361301927,0.006056061,0.313732636,0.372655544,0.419549442,0.399881482,0.222147096,0.184682558,0.206221537,0.390790891,0.083188242,0.372255525,0.283603583,0.301974533,0.432494015,0.277684791,0.270019832,0.329523473,0.193757486,0.242272082,0.213731168,0.419549442,0.282605495,0.212531602,0.078130886,0.251107426,0.189657493,0.441219798,7
0.129089029,0.163725153,0.341938108,0.197852533,0.151698396,0.284485301,0.321253462,0.009532284,0.311830397,0.184708213,0.138416053,0.384877122,0.153532653,0.365635437,0.251221379,0.166664394,0.381581277,0.200484123,0.438802771,0.453654689,0.1134607,0.261340503,0.143685239,0.151813487,0.177989049,0.363256749,0.437858813,0.177692728,0.327203765,0.080762577,0.389921703,0.112220001,0.037072892,0.524716479,0.197638357,0.54590251,0.649024497,0.228494052,0.408718414,0.44092424,0.371142402,0.395714554,0.05894833,0.316452449,0.442301141,0.34555972,0.030910922,0.11947525,0.580475772,0.347037529,0.010184855,0.32352562,0.432084378,0.411394242,0.549321868,0.272328548,0.177792679,0.272518121,0.409627322,0.094457683,0.382415442,0.408805366,0.308922031,0.441649854,0.350485912,0.268873703,0.335582985,0.358084598,0.337623982,0.222313554,0.411394242,0.28072825,0.178497121,0.096743831,0.326156477,0.246205816,0.415654278,7
0.139010573,0.150905746,0.332305167,0.189624857,0.149995638,0.293440389,0.321740837,0,0.168731381,0.201880158,0.131376777,0.378095587,0.145645661,0.349886046,0.222360289,0.170139429,0.369338683,0.204342038,0.405231395,0.468762484,0.095446821,0.239800177,0.197471062,0.139838858,0.169247494,0.348474741,0.424655047,0.135604904,0.319402264,0.092619531,0.358157498,0.099525963,0.045518798,0.502178666,0.213193376,0.544104275,0.651570263,0.23111444,0.365963712,0.454415436,0.358571533,0.394525153,0.063694571,0.287473949,0.414695148,0.414938686,0.035423721,0.12133024,0.59373421,0.378768081,0.010067926,0.342542578,0.466021268,0.41848118,0.482427484,0.2460045,0.177399085,0.428625022,0.369046452,0.075158461,0.377114031,0.493873806,0.322642712,0.447231477,0.389435619,0.307827508,0.348597055,0.240151846,0.253443683,0.228545941,0.41848118,0.356762176,0.195916866,0.157840809,0.293884136,0.194178503,0.380467973,7
0.184980443,0.304326174,0.856473874,0.639819549,0.397715841,0.279896715,0.460894976,0.108138226,0.775374626,0.216832814,0.201613839,0.688435117,0.654525192,0.543100809,0.529426389,0.515950944,0.684365747,0.691166388,0.509302833,0.727949898,0.134908006,0.400069726,0.329219542,0.818023558,0.77213335,0.567738875,0.617633787,0.769613366,0.944079758,0.354220831,0.795775939,0.567401702,0.104934822,0.566167512,0.134773793,0.617738434,0.613269046,0.505312109,0.500163584,0.475589531,0.303151767,0.513278086,0.06542249,0.81867509,0.732817311,0.632707578,0.569465113,0.320430861,0.717724901,0.829438816,0.050785035,0.318806683,0.759203334,0.619950827,0.701399455,0.440180059,0.335625933,0.297249071,0.363362004,0.163850658,0.369169661,0.567460415,0.545825576,0.686965604,0.49296283,0.41746849,0.65107189,0.350092086,0.177402235,0.140161133,0.619950827,0.151999673,0.672839587,0.044896372,0.111203234,0.073881602,0.837955308,7
0.192014083,0.340361472,0.85453787,0.656117817,0.410603844,0.28695138,0.474914061,0.11383831,0.779534107,0.280953456,0.208309595,0.702490956,0.701903677,0.575053815,0.571473951,0.541626793,0.704462445,0.720632896,0.540577747,0.722806238,0.137613218,0.395791486,0.357613848,0.878277686,0.815459675,0.580377546,0.630961193,0.778197047,0.972456446,0.374366786,0.849482978,0.638845732,0.115736028,0.560217368,0.14376315,0.662262605,0.643013034,0.498267504,0.5134137,0.510578758,0.336121421,0.558497259,0.066568094,0.759066704,0.708669751,0.550612641,0.519595511,0.299394418,0.664539637,0.846126476,0.049366551,0.307000344,0.685354725,0.651702144,0.621665627,0.416629118,0.33389499,0.274981941,0.411708017,0.146022032,0.386392002,0.488983546,0.465785403,0.651388115,0.452653631,0.352542981,0.568553726,0.261935204,0.177401223,0.119892629,0.651702144,0.140726512,0.66153523,0.037662458,0.070895268,0.064329679,0.79077003,7
0.182090232,0.311826774,0.915410151,0.686059235,0.391822393,0.290669592,0.482803854,0.102924771,0.708053581,0.217276229,0.192449392,0.687560956,0.650797778,0.547397623,0.531677077,0.553628725,0.709039278,0.714927191,0.527376123,0.694707311,0.135543792,0.389030861,0.323077907,0.83954663,0.783195836,0.54728016,0.625802449,0.736941572,0.947929728,0.392928395,0.804584845,0.599567282,0.111723656,0.549647247,0.183738229,0.640616434,0.607740828,0.471276945,0.48852215,0.479659958,0.297753149,0.542185608,0.067568311,0.718562676,0.674815879,0.505238865,0.508935097,0.299099508,0.620891123,0.835050858,0.045559901,0.294548975,0.674648896,0.540836872,0.55851164,0.448784228,0.29287718,0.214263647,0.40788947,0.132016503,0.334498542,0.509539344,0.463300472,0.590450454,0.351411404,0.274040869,0.469414443,0.223542145,0.158986308,0.084520841,0.540836872,0.130162072,0.688509629,0.037806572,0.096708416,0.055115845,0.738984219,7
0.159813823,0.27511971,0.675603651,0.505388708,0.384626251,0.307898658,0.402097456,0.175373758,0.595600201,0.205273168,0.150920299,0.663068676,0.568024846,0.524979858,0.349643559,0.397677268,0.597300817,0.700971086,0.606309263,0.618524107,0.12699438,0.346157856,0.242651598,0.539623341,0.656875318,0.548631253,0.577546345,0.620637716,0.845769744,0.273237497,0.713848486,0.552810214,0.081362119,0.473008484,0.121877649,0.577172171,0.584550499,0.351837315,0.436990436,0.446136533,0.24647807,0.422283327,0.069849948,0.73326567,0.635120538,0.505589394,0.587556348,0.306072796,0.569110935,0.674062152,0.041407414,0.307184817,0.697950088,0.554512538,0.656512983,0.365488512,0.269844623,0.225995099,0.41315743,0.125010553,0.343153661,0.467188135,0.468892604,0.671142504,0.345158298,0.453217674,0.593287582,0.230052976,0.193380246,0.075999356,0.554512538,0.138838292,0.591924979,0.034825557,0.134537926,0.077155107,0.850567828,7
0.153734645,0.277788784,0.698382375,0.548560088,0.377029837,0.315734727,0.416916279,0.171860613,0.562819316,0.332741417,0.152127177,0.667320752,0.575213218,0.531169549,0.417101936,0.405180523,0.620893904,0.710093164,0.592747399,0.629034082,0.129159661,0.358292833,0.253815739,0.525444649,0.647247258,0.563861142,0.581724766,0.633092596,0.845590154,0.344666104,0.681769345,0.531110143,0.088933535,0.49101107,0.102513618,0.597792491,0.579232206,0.335898301,0.445904965,0.441001888,0.253324818,0.428403999,0.077053256,0.667666892,0.573346504,0.462619173,0.550729758,0.281155058,0.570378727,0.68443718,0.038345035,0.305634225,0.687681223,0.534812194,0.598093613,0.359482267,0.272460814,0.225135684,0.374462353,0.107398719,0.363521043,0.394073965,0.434231179,0.653004273,0.276101892,0.386303757,0.515079389,0.208020689,0.181272961,0.082904188,0.534812194,0.121573404,0.602276734,0.028258795,0.092682645,0.123112802,0.788866004,7
0.152653168,0.269258291,0.678116732,0.495451053,0.037598358,0.307852394,0.39625558,0.161171677,0.540978334,0.173577784,0.144379756,0.652733042,0.52343201,0.531272248,0.412148031,0.406343216,0.61767451,0.687693803,0.592254826,0.608265245,0.120075407,0.341290286,0.219789997,0.508937568,0.650640267,0.532158673,0.584971906,0.630478687,0.822486629,0.263278262,0.693605201,0.531671453,0.081187043,0.476226634,0.092565967,0.568326358,0.547080097,0.332363308,0.421374071,0.446436375,0.248874319,0.419913781,0.070901975,0.597219358,0.568708441,0.44243929,0.532213206,0.271242216,0.524026038,0.722921837,0.036318116,0.289920743,0.629745752,0.460359836,0.558850799,0.294355001,0.260308614,0.161989693,0.331501823,0.104523063,0.3456751,0.37301739,0.422486113,0.578123217,0.158304757,0.336958973,0.430045487,0.16031567,0.168402264,0.073443095,0.460359836,0.108397179,0.572537294,0.0256612,0.068018255,0.074550226,0.795788608,7
0.129417222,0.232422512,0.583077275,0.46216369,0.337425379,0.310980406,0.391232013,0.147195124,0.48624218,0.171829716,0.124437956,0.620506184,0.483535302,0.566254954,0.32304041,0.317607726,0.546977101,0.653265526,0.600457608,0.564804755,0.105292588,0.339112771,0.243866083,0.384609729,0.559123519,0.52025585,0.597211052,0.602217706,0.7692251,0.268331989,0.6428697,0.455954188,0.082078455,0.416930469,0.087354802,0.545696077,0.561121944,0.264408253,0.392964106,0.436897596,0.203700249,0.333529387,0.09726944,0.578164366,0.552569031,0.493707258,0.574888032,0.270885386,0.50675784,0.576338284,0.035472382,0.301744941,0.726179097,0.451534327,0.581449916,0.293173504,0.238547191,0.212435802,0.406707289,0.105662686,0.291389376,0.36290634,0.36530697,0.646186331,0.286587998,0.477467242,0.589796976,0.211417007,0.199591821,0.067652398,0.451534327,0.15439749,0.495901163,0.037595508,0.075977867,0.095526299,0.842728156,7
0.13715731,0.243505474,0.592661321,0.456159331,0.315899925,0.307390063,0.399462245,0.15876909,0.479476465,0.168426802,0.12776005,0.637237902,0.495867888,0.499522615,0.312269389,0.343451095,0.567908113,0.640420069,0.616446059,0.576477286,0.108411188,0.328863653,0.207701199,0.392199154,0.576632889,0.552900347,0.571831867,0.557872822,0.780288056,0.271993115,0.636147991,0.504616207,0.085245429,0.452027669,0.142057027,0.54014716,0.553654303,0.274662503,0.390406134,0.402357008,0.217132535,0.342371755,0.113434311,0.554065504,0.522687592,0.448505101,0.559854411,0.286183577,0.504609301,0.606655599,0.037310819,0.300312068,0.673455677,0.463370748,0.526769921,0.261227134,0.213017508,0.25826333,0.373721384,0.099470051,0.351715686,0.316008658,0.377103127,0.63315768,0.339177081,0.443622324,0.533740394,0.230149557,0.249449702,0.10836757,0.463370748,0.163962292,0.590723935,0.058445718,0.091334958,0.160857071,0.849809533,7
0.135557052,0.245025252,0.594393634,0.481063444,0.355117398,0.314197639,0.403014266,0.155473263,0.444850354,0.153016459,0.124363984,0.637506603,0.51353222,0.514266737,0.313318219,0.355067088,0.573021675,0.652432453,0.621073322,0.572642387,0.115960607,0.32691897,0.204259447,0.385538087,0.561139857,0.555845882,0.573813677,0.534378912,0.779241447,0.271261438,0.653499912,0.489505389,0.07620224,0.439755069,0.111337638,0.532859494,0.528038635,0.283112532,0.39747095,0.412045154,0.217986207,0.369649724,0.089854515,0.508815756,0.518739194,0.35580863,0.547910893,0.276459627,0.489473959,0.616480941,0.031969136,0.303766529,0.64870046,0.422509454,0.505254864,0.262432754,0.215781747,0.187449673,0.353630979,0.083029331,0.289656255,0.288882748,0.377909983,0.587415511,0.156899404,0.35666564,0.477699719,0.136131213,0.212883201,0.093524591,0.422509454,0.125949139,0.570549092,0.033936672,0.085779929,0.155097197,0.816693682,7
0.119254047,0.213663452,0.516697179,0.393124814,0.281274167,0.323967973,0.390330419,0.118063063,0.451378537,0.142628232,0.111874032,0.614100356,0.441300036,0.495193948,0.286068933,0.260024638,0.523062195,0.655164552,0.635972723,0.502166139,0.112595814,0.352602985,0.208569023,0.283999968,0.461580614,0.536407585,0.580335374,0.477348352,0.73748721,0.299877321,0.525500301,0.385039368,0.061859589,0.408501161,0.080573034,0.51092086,0.546537428,0.208768783,0.372458788,0.367024445,0.275087396,0.341546465,0.140807479,0.473452141,0.486031953,0.399617763,0.511515672,0.256229401,0.518768539,0.495405488,0.034280947,0.303920837,0.704737284,0.357901967,0.5727215,0.215539141,0.179829172,0.318883504,0.412525929,0.066578736,0.272874236,0.361290845,0.332015268,0.659485325,0.261932605,0.570305493,0.612701595,0.254939351,0.306036653,0.109573206,0.357901967,0.157091019,0.529977778,0.060222601,0.137365036,0.171294512,0.863794687,7
0.124948888,0.21890635,0.487987798,0.416804627,0.312348436,0.342047199,0.42401491,0.130090762,0.470234332,0.146275487,0.116479405,0.640980087,0.478068284,0.506927579,0.314094507,0.279112765,0.522134909,0.646836527,0.65673774,0.521594125,0.117657938,0.374420127,0.331387485,0.289096714,0.502828473,0.571213901,0.584779242,0.547001667,0.74835768,0.315237367,0.565066503,0.419758968,0.063848063,0.416500379,0.100180971,0.4976086,0.542002893,0.262879863,0.382035339,0.379130359,0.217191771,0.362716713,0.131402486,0.482777388,0.444938154,0.451721001,0.522720138,0.262631585,0.501477186,0.49138248,0.033709893,0.316062738,0.708333458,0.435717208,0.512315334,0.202517983,0.18813725,0.294661571,0.35771678,0.075373386,0.287988704,0.374586668,0.365847094,0.655866453,0.419113332,0.459766204,0.588619684,0.299855295,0.242701514,0.153015108,0.435717208,0.140963138,0.540990201,0.08972814,0.124379136,0.181978625,0.854934521,7
0.11312134,0.207361857,0.504870273,0.376582237,0.308417923,0.321124495,0.400291881,0.114580749,0.411964783,0.133189645,0.105125762,0.662464845,0.41856482,0.46724594,0.279958571,0.281790878,0.492997783,0.580130254,0.631040607,0.513084476,0.108521543,0.327487517,0.194983648,0.273082906,0.444580318,0.532025544,0.573617701,0.442290534,0.710566186,0.299874216,0.549471523,0.380867773,0.065632606,0.380830508,0.064772222,0.468406336,0.509612134,0.213001985,0.365406925,0.356644103,0.168207224,0.334368723,0.119910858,0.421978792,0.411027369,0.353671308,0.477003636,0.261215869,0.450525903,0.502869693,0.029918017,0.302203675,0.619228953,0.421617905,0.440308356,0.165420141,0.164841728,0.20456319,0.343861978,0.06406243,0.277228965,0.248250226,0.347821418,0.599239865,0.152695596,0.4293756,0.511636681,0.179025905,0.251125991,0.148614616,0.421617905,0.130289774,0.51852137,0.077216189,0.138932637,0.150304993,0.762192787,7
0.110895346,0.190362041,0.46902199,0.333054957,0.245479201,0.334532206,0.383974922,0.071069584,0.478689184,0.156235298,0.112984486,0.565443559,0.421362396,0.449636846,0.231003797,0.23710984,0.461132608,0.726345616,0.560884235,0.501731903,0.103138686,0.315942446,0.235093552,0.249244458,0.396931717,0.503048202,0.53458073,0.412286253,0.646836465,0.347757659,0.463979669,0.296821645,0.059780056,0.35897922,0.074930519,0.491209,0.54881898,0.174361739,0.348029388,0.354809271,0.163060566,0.273706213,0.087891783,0.398760461,0.413494006,0.48041286,0.508730906,0.220546951,0.498813267,0.41980269,0.029488159,0.312631798,0.647139792,0.313002824,0.494614836,0.13505548,0.164538735,0.211999919,0.340421729,0.061063294,0.242461702,0.283436806,0.284104369,0.601329021,0.37338686,0.431728454,0.647031801,0.248747624,0.273047793,0.247141528,0.313002824,0.20182308,0.455580166,0.069539521,0.178858039,0.260893512,0.789883983,7
0.117313927,0.20767548,0.444958905,0.350058436,0.225983521,0.30611137,0.406389216,0.083567672,0.402819995,0.157089451,0.113817218,0.584863296,0.460178879,0.518707296,0.250918323,0.267653845,0.473055832,0.722680175,0.591388777,0.542770609,0.114369131,0.346251244,0.217358798,0.254201382,0.418622408,0.510889371,0.556593793,0.462744336,0.668884754,0.271908717,0.45750953,0.324961856,0.05246734,0.390772096,0.070153096,0.486419293,0.549536264,0.214197628,0.33835554,0.332557342,0.16170362,0.296303369,0.11846256,0.370187174,0.423779989,0.476224664,0.509794428,0.236504941,0.484567808,0.417570368,0.031261216,0.309358343,0.618735213,0.383131259,0.482274055,0.1276569,0.158782324,0.248909553,0.321513952,0.07075537,0.276448914,0.305666378,0.282437794,0.577783296,0.389614667,0.436401377,0.596671223,0.198417912,0.326784132,0.214006624,0.383131259,0.144801095,0.439332059,0.104083008,0.177372126,0.255874536,0.775802162,7
0.131236607,0.222215745,0.507488191,0.406175412,0.269812383,0.382986101,0.440463624,0.095395515,0.536155019,0.17263281,0.128630114,0.64650815,0.499175814,0.521826975,0.315853214,0.303960916,0.509429766,0.788564862,0.634107802,0.590696993,0.122963751,0.442865041,0.235435104,0.288777323,0.468094923,0.573911182,0.623482709,0.560347968,0.74517907,0.353630662,0.566935833,0.37560163,0.065687343,0.42365966,0.142833391,0.525797043,0.617128692,0.232839905,0.398663054,0.366743087,0.221600593,0.350969005,0.11034818,0.354659195,0.376798326,0.375002363,0.491466572,0.236134978,0.476157284,0.44369441,0.022260633,0.299050621,0.603380156,0.410446372,0.398316219,0.116417093,0.135676744,0.169836441,0.327440676,0.06424177,0.223811779,0.239179819,0.294809337,0.540303693,0.161995267,0.416885952,0.507051877,0.138886788,0.302200396,0.212910886,0.410446372,0.119301272,0.46885867,0.059078316,0.161890601,0.20860055,0.772181187,7
0.180792043,0.291755253,0.684668175,0.535283843,0.408212652,0.295533534,0.385815636,0.262747876,0.660314723,0.211362792,0.165585036,0.586986271,0.510479325,0.535444473,0.401492343,0.392626842,0.621229775,0.606869492,0.565245469,0.612837638,0.138407017,0.272342003,0.220717232,0.571618366,0.608171737,0.56328912,0.586480741,0.639452408,0.814990076,0.22413075,0.782443648,0.574876724,0.078412124,0.455802294,0.122340726,0.596246092,0.535608828,0.302949127,0.43651465,0.397122766,0.210025836,0.41265516,0.08337913,0.725896643,0.663483472,0.629041439,0.636055179,0.294765145,0.804142405,0.730766233,0.212672456,0.326461027,0.874100355,0.562130334,0.733558043,0.347272237,0.356212994,0.323786526,0.545109342,0.130545157,0.363030486,0.561947236,0.456683602,0.751570374,0.351592716,0.545601712,0.660353381,0.393072486,0.285018999,0.173434749,0.562130334,0.198742502,0.684915119,0.280817629,0.15487304,0.241353275,0.779069459,7
0.196695181,0.289130478,0.703377209,0.514135554,0.385311967,0.294568495,0.397218322,0.249479871,0.624084594,0.213250014,0.157974846,0.577680015,0.495699249,0.524463654,0.423009702,0.398561052,0.580907625,0.563508559,0.535243812,0.613612659,0.132186023,0.320407635,0.232991275,0.582621799,0.619461315,0.579814916,0.595142693,0.64272327,0.82923759,0.233735806,0.782424956,0.590569626,0.08137159,0.463608039,0.106187472,0.610869667,0.542741376,0.306758712,0.629923798,0.390789095,0.204234527,0.410624984,0.07562369,0.661160021,0.606947525,0.580610304,0.598393955,0.282674828,0.794119112,0.6849214,0.212614211,0.320812665,0.81854553,0.506071823,0.680776515,0.339177216,0.341214638,0.28164678,0.526927314,0.129503203,0.368318482,0.462908266,0.42189212,0.716691902,0.240564512,0.382653517,0.612671127,0.344804581,0.253181561,0.157270363,0.506071823,0.18658412,0.591210618,0.255816463,0.167259113,0.24515197,0.800693373,7
0.196615055,0.290912765,0.709579923,0.573239966,0.447745517,0.308762414,0.440989276,0.262944864,0.657335393,0.217446324,0.175965044,0.618072616,0.518129887,0.540091651,0.450178777,0.420161724,0.634878425,0.608253576,0.597958387,0.65160084,0.148678062,0.355892306,0.24161032,0.592918337,0.636648896,0.572594546,0.615698009,0.659749216,0.836236362,0.254300292,0.787195306,0.617645213,0.089652056,0.491851567,0.12723053,0.609538521,0.575202901,0.316614064,0.552874984,0.421094858,0.232687687,0.463283365,0.07991039,0.645672868,0.550402601,0.490439738,0.593137085,0.280930501,0.787156428,0.660472534,0.198693692,0.332893486,0.800631034,0.456256486,0.583089322,0.310610501,0.310072731,0.241850939,0.47376721,0.126506498,0.30209404,0.422056258,0.433485327,0.651715841,0.292441144,0.425515257,0.536656539,0.282709035,0.243775239,0.302498333,0.456256486,0.171548942,0.619261756,0.23705191,0.155535273,0.212466395,0.734410892,7
